timestamp,lot_name,occupied_spots,available_spots,total_capacity
2026-02-16 01:30,Athletics_Deck,1,3,4
2026-02-16 01:30,Haley_Deck,2,0,2
2026-02-16 01:35,Stadium_Deck,0,4,4
2026-02-16 01:35,Athletics_Deck,1,3,4
2026-02-16 01:35,Haley_Deck,2,0,2
2026-02-16 01:40,Stadium_Deck,0,4,4
2026-02-16 01:40,Athletics_Deck,1,3,4
2026-02-16 01:40,Haley_Deck,2,0,2
2026-02-16 01:45,Stadium_Deck,0,4,4
2026-02-16 01:45,Athletics_Deck,1,3,4
2026-02-16 01:45,Haley_Deck,2,0,2
2026-02-16 01:50,Stadium_Deck,0,4,4
2026-02-16 01:50,Athletics_Deck,1,3,4
2026-02-16 01:50,Haley_Deck,2,0,2
2026-02-16 01:55,Stadium_Deck,0,4,4
2026-02-16 01:55,Athletics_Deck,1,3,4
2026-02-16 01:55,Haley_Deck,2,0,2
2026-02-16 02:00,Stadium_Deck,0,4,4
2026-02-16 02:00,Athletics_Deck,1,3,4
2026-02-16 02:00,Haley_Deck,2,0,2
2026-02-16 02:05,Stadium_Deck,0,4,4
2026-02-16 02:05,Athletics_Deck,1,3,4
2026-02-16 02:05,Haley_Deck,2,0,2
2026-02-16 02:10,Stadium_Deck,0,4,4
2026-02-16 02:10,Athletics_Deck,1,3,4
2026-02-16 02:10,Haley_Deck,2,0,2
2026-02-16 02:15,Stadium_Deck,0,4,4
2026-02-16 02:15,Athletics_Deck,1,3,4
2026-02-16 02:15,Haley_Deck,2,0,2
2026-02-16 02:20,Stadium_Deck,0,4,4
2026-02-16 02:20,Athletics_Deck,1,3,4
2026-02-16 02:20,Haley_Deck,2,0,2
2026-02-16 02:25,Stadium_Deck,0,4,4
2026-02-16 02:25,Athletics_Deck,1,3,4
2026-02-16 02:25,Haley_Deck,2,0,2
2026-02-16 02:30,Stadium_Deck,0,4,4
2026-02-16 02:30,Athletics_Deck,1,3,4
2026-02-16 02:30,Haley_Deck,2,0,2
2026-02-16 02:35,Stadium_Deck,0,4,4
2026-02-16 02:35,Athletics_Deck,1,3,4
2026-02-16 02:35,Haley_Deck,2,0,2
2026-02-16 02:40,Stadium_Deck,0,4,4
2026-02-16 02:40,Athletics_Deck,1,3,4
2026-02-16 02:40,Haley_Deck,2,0,2
2026-02-16 02:45,Stadium_Deck,0,4,4
2026-02-16 02:45,Athletics_Deck,1,3,4
2026-02-16 02:45,Haley_Deck,2,0,2
2026-02-16 02:50,Stadium_Deck,0,4,4
2026-02-16 02:50,Athletics_Deck,1,3,4
2026-02-16 02:50,Haley_Deck,2,0,2
2026-02-16 02:55,Stadium_Deck,0,4,4
2026-02-16 02:55,Athletics_Deck,1,3,4
2026-02-16 02:55,Haley_Deck,2,0,2
2026-02-16 03:00,Stadium_Deck,0,4,4
2026-02-16 03:00,Athletics_Deck,1,3,4
2026-02-16 03:00,Haley_Deck,2,0,2
2026-02-16 03:05,Stadium_Deck,0,4,4
2026-02-16 03:05,Athletics_Deck,1,3,4
2026-02-16 03:05,Haley_Deck,2,0,2
2026-02-16 03:10,Stadium_Deck,0,4,4
2026-02-16 03:10,Athletics_Deck,1,3,4
2026-02-16 03:10,Haley_Deck,2,0,2
2026-02-16 03:15,Stadium_Deck,0,4,4
2026-02-16 03:15,Athletics_Deck,1,3,4
2026-02-16 03:15,Haley_Deck,2,0,2
2026-02-16 03:20,Stadium_Deck,0,4,4
2026-02-16 03:20,Athletics_Deck,1,3,4
2026-02-16 03:20,Haley_Deck,2,0,2
2026-02-16 03:25,Stadium_Deck,0,4,4
2026-02-16 03:25,Athletics_Deck,1,3,4
2026-02-16 03:25,Haley_Deck,2,0,2
2026-02-16 03:30,Stadium_Deck,0,4,4
2026-02-16 03:30,Athletics_Deck,1,3,4
2026-02-16 03:30,Haley_Deck,2,0,2
2026-02-16 03:35,Stadium_Deck,0,4,4
2026-02-16 03:35,Athletics_Deck,1,3,4
2026-02-16 03:35,Haley_Deck,2,0,2
2026-02-16 03:40,Stadium_Deck,0,4,4
2026-02-16 03:40,Athletics_Deck,1,3,4
2026-02-16 03:40,Haley_Deck,2,0,2
2026-02-16 03:45,Stadium_Deck,0,4,4
2026-02-16 03:45,Athletics_Deck,1,3,4
2026-02-16 03:45,Haley_Deck,2,0,2
2026-02-16 03:50,Stadium_Deck,0,4,4
2026-02-16 03:50,Athletics_Deck,1,3,4
2026-02-16 03:50,Haley_Deck,2,0,2
2026-02-16 03:55,Stadium_Deck,0,4,4
2026-02-16 03:55,Athletics_Deck,1,3,4
2026-02-16 03:55,Haley_Deck,2,0,2
2026-02-16 04:00,Stadium_Deck,0,4,4
2026-02-16 04:00,Athletics_Deck,1,3,4
2026-02-16 04:00,Haley_Deck,2,0,2
2026-02-16 04:05,Stadium_Deck,0,4,4
2026-02-16 04:05,Athletics_Deck,1,3,4
2026-02-16 04:05,Haley_Deck,2,0,2
2026-02-16 04:10,Stadium_Deck,0,4,4
2026-02-16 04:10,Athletics_Deck,1,3,4
2026-02-16 04:10,Haley_Deck,2,0,2
2026-02-16 04:15,Stadium_Deck,0,4,4
2026-02-16 04:15,Athletics_Deck,1,3,4
2026-02-16 04:15,Haley_Deck,2,0,2
2026-02-16 04:20,Stadium_Deck,0,4,4
2026-02-16 04:20,Athletics_Deck,1,3,4
2026-02-16 04:20,Haley_Deck,2,0,2
2026-02-16 04:25,Stadium_Deck,0,4,4
2026-02-16 04:25,Athletics_Deck,1,3,4
2026-02-16 04:25,Haley_Deck,2,0,2
2026-02-16 04:30,Stadium_Deck,0,4,4
2026-02-16 04:30,Athletics_Deck,1,3,4
2026-02-16 04:30,Haley_Deck,2,0,2
2026-02-16 04:35,Stadium_Deck,0,4,4
2026-02-16 04:35,Athletics_Deck,1,3,4
2026-02-16 04:35,Haley_Deck,2,0,2
2026-02-16 04:40,Stadium_Deck,0,4,4
2026-02-16 04:40,Athletics_Deck,1,3,4
2026-02-16 04:40,Haley_Deck,2,0,2
2026-02-16 04:45,Stadium_Deck,0,4,4
2026-02-16 04:45,Athletics_Deck,1,3,4
2026-02-16 04:45,Haley_Deck,2,0,2
2026-02-16 04:50,Stadium_Deck,0,4,4
2026-02-16 04:50,Athletics_Deck,1,3,4
2026-02-16 04:50,Haley_Deck,2,0,2
2026-02-16 04:55,Stadium_Deck,0,4,4
2026-02-16 04:55,Athletics_Deck,1,3,4
2026-02-16 04:55,Haley_Deck,2,0,2
2026-02-16 05:00,Stadium_Deck,0,4,4
2026-02-16 05:00,Athletics_Deck,1,3,4
2026-02-16 05:00,Haley_Deck,2,0,2
2026-02-16 05:05,Stadium_Deck,0,4,4
2026-02-16 05:05,Athletics_Deck,1,3,4
2026-02-16 05:05,Haley_Deck,2,0,2
2026-02-16 05:10,Stadium_Deck,0,4,4
2026-02-16 05:10,Athletics_Deck,1,3,4
2026-02-16 05:10,Haley_Deck,2,0,2
2026-02-16 05:15,Stadium_Deck,0,4,4
2026-02-16 05:15,Athletics_Deck,1,3,4
2026-02-16 05:15,Haley_Deck,2,0,2
2026-02-16 05:20,Stadium_Deck,0,4,4
2026-02-16 05:20,Athletics_Deck,1,3,4
2026-02-16 05:20,Haley_Deck,2,0,2
2026-02-16 05:25,Stadium_Deck,1,3,4
2026-02-16 05:25,Athletics_Deck,1,3,4
2026-02-16 05:25,Haley_Deck,2,0,2
2026-02-16 05:30,Stadium_Deck,1,3,4
2026-02-16 05:30,Athletics_Deck,1,3,4
2026-02-16 05:30,Haley_Deck,2,0,2
2026-02-16 05:35,Stadium_Deck,1,3,4
2026-02-16 05:35,Athletics_Deck,1,3,4
2026-02-16 05:35,Haley_Deck,2,0,2
2026-02-16 05:40,Stadium_Deck,1,3,4
2026-02-16 05:40,Athletics_Deck,1,3,4
2026-02-16 05:40,Haley_Deck,2,0,2
2026-02-16 05:45,Stadium_Deck,1,3,4
2026-02-16 05:45,Athletics_Deck,1,3,4
2026-02-16 05:45,Haley_Deck,2,0,2
2026-02-16 05:50,Stadium_Deck,1,3,4
2026-02-16 05:50,Athletics_Deck,1,3,4
2026-02-16 05:50,Haley_Deck,2,0,2
2026-02-16 05:55,Stadium_Deck,1,3,4
2026-02-16 05:55,Athletics_Deck,1,3,4
2026-02-16 05:55,Haley_Deck,2,0,2
2026-02-16 06:00,Stadium_Deck,1,3,4
2026-02-16 06:00,Athletics_Deck,2,2,4
2026-02-16 06:00,Haley_Deck,2,0,2
2026-02-16 06:05,Stadium_Deck,1,3,4
2026-02-16 06:05,Athletics_Deck,2,2,4
2026-02-16 06:05,Haley_Deck,2,0,2
2026-02-16 06:10,Stadium_Deck,1,3,4
2026-02-16 06:10,Athletics_Deck,2,2,4
2026-02-16 06:10,Haley_Deck,2,0,2
2026-02-16 06:15,Stadium_Deck,1,3,4
2026-02-16 06:15,Athletics_Deck,1,3,4
2026-02-16 06:15,Haley_Deck,2,0,2
2026-02-16 06:20,Stadium_Deck,1,3,4
2026-02-16 06:20,Athletics_Deck,2,2,4
2026-02-16 06:20,Haley_Deck,2,0,2
2026-02-16 06:25,Stadium_Deck,2,2,4
2026-02-16 06:25,Athletics_Deck,2,2,4
2026-02-16 06:25,Haley_Deck,2,0,2
2026-02-16 06:30,Stadium_Deck,4,0,4
2026-02-16 06:30,Athletics_Deck,2,2,4
2026-02-16 06:30,Haley_Deck,2,0,2
2026-02-16 06:35,Stadium_Deck,4,0,4
2026-02-16 06:35,Athletics_Deck,2,2,4
2026-02-16 06:35,Haley_Deck,2,0,2
2026-02-16 06:40,Stadium_Deck,4,0,4
2026-02-16 06:40,Athletics_Deck,2,2,4
2026-02-16 06:40,Haley_Deck,2,0,2
2026-02-16 06:45,Stadium_Deck,4,0,4
2026-02-16 06:45,Athletics_Deck,2,2,4
2026-02-16 06:45,Haley_Deck,0,2,2
2026-02-16 06:50,Stadium_Deck,4,0,4
2026-02-16 06:50,Athletics_Deck,2,2,4
2026-02-16 06:50,Haley_Deck,0,2,2
2026-02-16 06:55,Stadium_Deck,4,0,4
2026-02-16 06:55,Athletics_Deck,2,2,4
2026-02-16 06:55,Haley_Deck,0,2,2
2026-02-16 07:00,Stadium_Deck,4,0,4
2026-02-16 07:00,Athletics_Deck,2,2,4
2026-02-16 07:00,Haley_Deck,0,2,2
2026-02-16 07:05,Stadium_Deck,4,0,4
2026-02-16 07:05,Athletics_Deck,2,2,4
2026-02-16 07:05,Haley_Deck,0,2,2
2026-02-16 07:10,Stadium_Deck,4,0,4
2026-02-16 07:10,Athletics_Deck,2,2,4
2026-02-16 07:10,Haley_Deck,0,2,2
2026-02-16 07:15,Stadium_Deck,4,0,4
2026-02-16 07:15,Athletics_Deck,2,2,4
2026-02-16 07:15,Haley_Deck,0,2,2
2026-02-16 07:20,Stadium_Deck,4,0,4
2026-02-16 07:20,Athletics_Deck,2,2,4
2026-02-16 07:20,Haley_Deck,0,2,2
2026-02-16 07:25,Stadium_Deck,4,0,4
2026-02-16 07:25,Athletics_Deck,2,2,4
2026-02-16 07:25,Haley_Deck,0,2,2
2026-02-16 07:30,Stadium_Deck,4,0,4
2026-02-16 07:30,Athletics_Deck,2,2,4
2026-02-16 07:30,Haley_Deck,0,2,2
2026-02-16 07:35,Stadium_Deck,4,0,4
2026-02-16 07:35,Athletics_Deck,2,2,4
2026-02-16 07:35,Haley_Deck,1,1,2
2026-02-16 07:40,Stadium_Deck,4,0,4
2026-02-16 07:40,Athletics_Deck,2,2,4
2026-02-16 07:40,Haley_Deck,1,1,2
2026-02-16 07:45,Stadium_Deck,3,1,4
2026-02-16 07:45,Athletics_Deck,2,2,4
2026-02-16 07:45,Haley_Deck,2,0,2
2026-02-16 07:50,Stadium_Deck,4,0,4
2026-02-16 07:50,Athletics_Deck,2,2,4
2026-02-16 07:50,Haley_Deck,2,0,2
2026-02-16 07:55,Stadium_Deck,3,1,4
2026-02-16 07:55,Athletics_Deck,3,1,4
2026-02-16 07:55,Haley_Deck,2,0,2
2026-02-16 08:00,Stadium_Deck,3,1,4
2026-02-16 08:00,Athletics_Deck,3,1,4
2026-02-16 08:00,Haley_Deck,2,0,2
2026-02-16 08:05,Stadium_Deck,3,1,4
2026-02-16 08:05,Athletics_Deck,3,1,4
2026-02-16 08:05,Haley_Deck,2,0,2
2026-02-16 08:10,Stadium_Deck,3,1,4
2026-02-16 08:10,Athletics_Deck,4,0,4
2026-02-16 08:10,Haley_Deck,2,0,2
2026-02-16 08:15,Stadium_Deck,3,1,4
2026-02-16 08:15,Athletics_Deck,4,0,4
2026-02-16 08:15,Haley_Deck,2,0,2
2026-02-16 08:20,Stadium_Deck,3,1,4
2026-02-16 08:20,Athletics_Deck,4,0,4
2026-02-16 08:20,Haley_Deck,1,1,2
2026-02-16 08:25,Stadium_Deck,3,1,4
2026-02-16 08:25,Athletics_Deck,4,0,4
2026-02-16 08:25,Haley_Deck,2,0,2
2026-02-16 08:30,Stadium_Deck,3,1,4
2026-02-16 08:30,Athletics_Deck,4,0,4
2026-02-16 08:30,Haley_Deck,2,0,2
2026-02-16 08:35,Stadium_Deck,3,1,4
2026-02-16 08:35,Athletics_Deck,4,0,4
2026-02-16 08:35,Haley_Deck,2,0,2
2026-02-16 08:40,Stadium_Deck,3,1,4
2026-02-16 08:40,Athletics_Deck,4,0,4
2026-02-16 08:40,Haley_Deck,2,0,2
2026-02-16 08:45,Stadium_Deck,4,0,4
2026-02-16 08:45,Athletics_Deck,4,0,4
2026-02-16 08:45,Haley_Deck,2,0,2
2026-02-16 08:50,Stadium_Deck,4,0,4
2026-02-16 08:50,Athletics_Deck,4,0,4
2026-02-16 08:50,Haley_Deck,2,0,2
2026-02-16 08:55,Stadium_Deck,4,0,4
2026-02-16 08:55,Athletics_Deck,4,0,4
2026-02-16 08:55,Haley_Deck,2,0,2
2026-02-16 09:00,Stadium_Deck,4,0,4
2026-02-16 09:00,Athletics_Deck,4,0,4
2026-02-16 09:00,Haley_Deck,2,0,2
2026-02-16 09:05,Stadium_Deck,4,0,4
2026-02-16 09:05,Athletics_Deck,4,0,4
2026-02-16 09:05,Haley_Deck,2,0,2
2026-02-16 09:10,Stadium_Deck,4,0,4
2026-02-16 09:10,Athletics_Deck,4,0,4
2026-02-16 09:10,Haley_Deck,2,0,2
2026-02-16 09:15,Stadium_Deck,4,0,4
2026-02-16 09:15,Athletics_Deck,4,0,4
2026-02-16 09:15,Haley_Deck,2,0,2
2026-02-16 09:20,Stadium_Deck,4,0,4
2026-02-16 09:20,Athletics_Deck,4,0,4
2026-02-16 09:20,Haley_Deck,2,0,2
2026-02-16 09:25,Stadium_Deck,4,0,4
2026-02-16 09:25,Athletics_Deck,4,0,4
2026-02-16 09:25,Haley_Deck,2,0,2
2026-02-16 09:30,Stadium_Deck,4,0,4
2026-02-16 09:30,Athletics_Deck,4,0,4
2026-02-16 09:30,Haley_Deck,2,0,2
2026-02-16 09:35,Stadium_Deck,4,0,4
2026-02-16 09:35,Athletics_Deck,4,0,4
2026-02-16 09:35,Haley_Deck,2,0,2
2026-02-16 09:40,Stadium_Deck,4,0,4
2026-02-16 09:40,Athletics_Deck,3,1,4
2026-02-16 09:40,Haley_Deck,2,0,2
2026-02-16 09:45,Stadium_Deck,4,0,4
2026-02-16 09:45,Athletics_Deck,3,1,4
2026-02-16 09:45,Haley_Deck,1,1,2
2026-02-16 09:50,Stadium_Deck,4,0,4
2026-02-16 09:50,Athletics_Deck,3,1,4
2026-02-16 09:50,Haley_Deck,1,1,2
2026-02-16 09:55,Stadium_Deck,4,0,4
2026-02-16 09:55,Athletics_Deck,3,1,4
2026-02-16 09:55,Haley_Deck,2,0,2
2026-02-16 10:00,Stadium_Deck,4,0,4
2026-02-16 10:00,Athletics_Deck,3,1,4
2026-02-16 10:00,Haley_Deck,2,0,2
2026-02-16 10:05,Stadium_Deck,4,0,4
2026-02-16 10:05,Athletics_Deck,4,0,4
2026-02-16 10:05,Haley_Deck,2,0,2
2026-02-16 10:10,Stadium_Deck,4,0,4
2026-02-16 10:10,Athletics_Deck,4,0,4
2026-02-16 10:10,Haley_Deck,2,0,2
2026-02-16 10:15,Stadium_Deck,4,0,4
2026-02-16 10:15,Athletics_Deck,3,1,4
2026-02-16 10:15,Haley_Deck,2,0,2
2026-02-16 10:20,Stadium_Deck,4,0,4
2026-02-16 10:20,Athletics_Deck,4,0,4
2026-02-16 10:20,Haley_Deck,2,0,2
2026-02-16 10:25,Stadium_Deck,4,0,4
2026-02-16 10:25,Athletics_Deck,3,1,4
2026-02-16 10:25,Haley_Deck,1,1,2
2026-02-16 10:30,Stadium_Deck,4,0,4
2026-02-16 10:30,Athletics_Deck,3,1,4
2026-02-16 10:30,Haley_Deck,1,1,2
2026-02-16 10:35,Stadium_Deck,4,0,4
2026-02-16 10:35,Athletics_Deck,3,1,4
2026-02-16 10:35,Haley_Deck,1,1,2
2026-02-16 10:40,Stadium_Deck,4,0,4
2026-02-16 10:40,Athletics_Deck,4,0,4
2026-02-16 10:40,Haley_Deck,1,1,2
2026-02-16 10:45,Stadium_Deck,4,0,4
2026-02-16 10:45,Athletics_Deck,3,1,4
2026-02-16 10:45,Haley_Deck,1,1,2
2026-02-16 10:50,Stadium_Deck,4,0,4
2026-02-16 10:50,Athletics_Deck,3,1,4
2026-02-16 10:50,Haley_Deck,1,1,2
2026-02-16 10:55,Stadium_Deck,4,0,4
2026-02-16 10:55,Athletics_Deck,4,0,4
2026-02-16 10:55,Haley_Deck,1,1,2
2026-02-16 11:00,Stadium_Deck,4,0,4
2026-02-16 11:00,Athletics_Deck,4,0,4
2026-02-16 11:00,Haley_Deck,1,1,2
2026-02-16 11:05,Stadium_Deck,4,0,4
2026-02-16 11:05,Athletics_Deck,4,0,4
2026-02-16 11:05,Haley_Deck,1,1,2
2026-02-16 11:10,Stadium_Deck,4,0,4
2026-02-16 11:10,Athletics_Deck,4,0,4
2026-02-16 11:10,Haley_Deck,1,1,2
2026-02-16 11:15,Stadium_Deck,4,0,4
2026-02-16 11:15,Athletics_Deck,4,0,4
2026-02-16 11:15,Haley_Deck,1,1,2
2026-02-16 11:20,Stadium_Deck,4,0,4
2026-02-16 11:20,Athletics_Deck,3,1,4
2026-02-16 11:20,Haley_Deck,1,1,2
2026-02-16 11:25,Stadium_Deck,4,0,4
2026-02-16 11:25,Athletics_Deck,4,0,4
2026-02-16 11:25,Haley_Deck,1,1,2
2026-02-16 11:30,Stadium_Deck,4,0,4
2026-02-16 11:30,Athletics_Deck,4,0,4
2026-02-16 11:30,Haley_Deck,1,1,2
2026-02-16 11:35,Stadium_Deck,4,0,4
2026-02-16 11:35,Athletics_Deck,4,0,4
2026-02-16 11:35,Haley_Deck,1,1,2
2026-02-16 11:40,Stadium_Deck,4,0,4
2026-02-16 11:40,Athletics_Deck,4,0,4
2026-02-16 11:40,Haley_Deck,1,1,2
2026-02-16 11:45,Stadium_Deck,4,0,4
2026-02-16 11:45,Athletics_Deck,4,0,4
2026-02-16 11:45,Haley_Deck,1,1,2
2026-02-16 11:50,Stadium_Deck,4,0,4
2026-02-16 11:50,Athletics_Deck,4,0,4
2026-02-16 11:50,Haley_Deck,1,1,2
2026-02-16 11:55,Stadium_Deck,4,0,4
2026-02-16 11:55,Athletics_Deck,4,0,4
2026-02-16 11:55,Haley_Deck,1,1,2
2026-02-16 12:00,Stadium_Deck,4,0,4
2026-02-16 12:00,Athletics_Deck,4,0,4
2026-02-16 12:00,Haley_Deck,2,0,2
2026-02-16 12:05,Stadium_Deck,4,0,4
2026-02-16 12:05,Athletics_Deck,4,0,4
2026-02-16 12:05,Haley_Deck,2,0,2
2026-02-16 12:10,Stadium_Deck,4,0,4
2026-02-16 12:10,Athletics_Deck,3,1,4
2026-02-16 12:10,Haley_Deck,2,0,2
2026-02-16 12:15,Stadium_Deck,4,0,4
2026-02-16 12:15,Athletics_Deck,4,0,4
2026-02-16 12:15,Haley_Deck,1,1,2
2026-02-16 12:20,Stadium_Deck,4,0,4
2026-02-16 12:20,Athletics_Deck,4,0,4
2026-02-16 12:20,Haley_Deck,1,1,2
2026-02-16 12:25,Stadium_Deck,4,0,4
2026-02-16 12:25,Athletics_Deck,3,1,4
2026-02-16 12:25,Haley_Deck,2,0,2
2026-02-16 12:30,Stadium_Deck,4,0,4
2026-02-16 12:30,Athletics_Deck,3,1,4
2026-02-16 12:30,Haley_Deck,2,0,2
2026-02-16 12:35,Stadium_Deck,4,0,4
2026-02-16 12:35,Athletics_Deck,4,0,4
2026-02-16 12:35,Haley_Deck,2,0,2
2026-02-16 12:40,Stadium_Deck,4,0,4
2026-02-16 12:40,Athletics_Deck,3,1,4
2026-02-16 12:40,Haley_Deck,2,0,2
2026-02-16 12:45,Stadium_Deck,4,0,4
2026-02-16 12:45,Athletics_Deck,3,1,4
2026-02-16 12:45,Haley_Deck,2,0,2
2026-02-16 12:50,Stadium_Deck,4,0,4
2026-02-16 12:50,Athletics_Deck,2,2,4
2026-02-16 12:50,Haley_Deck,2,0,2
2026-02-16 12:55,Stadium_Deck,4,0,4
2026-02-16 12:55,Athletics_Deck,2,2,4
2026-02-16 12:55,Haley_Deck,2,0,2
2026-02-16 13:00,Stadium_Deck,2,2,4
2026-02-16 13:00,Athletics_Deck,2,2,4
2026-02-16 13:00,Haley_Deck,2,0,2
2026-02-16 13:05,Stadium_Deck,2,2,4
2026-02-16 13:05,Athletics_Deck,2,2,4
2026-02-16 13:05,Haley_Deck,2,0,2
2026-02-16 13:10,Stadium_Deck,2,2,4
2026-02-16 13:10,Athletics_Deck,1,3,4
2026-02-16 13:10,Haley_Deck,2,0,2
2026-02-16 13:15,Stadium_Deck,3,1,4
2026-02-16 13:15,Athletics_Deck,1,3,4
2026-02-16 13:15,Haley_Deck,2,0,2
2026-02-16 13:20,Stadium_Deck,3,1,4
2026-02-16 13:20,Athletics_Deck,1,3,4
2026-02-16 13:20,Haley_Deck,2,0,2
2026-02-16 13:25,Stadium_Deck,3,1,4
2026-02-16 13:25,Athletics_Deck,1,3,4
2026-02-16 13:25,Haley_Deck,2,0,2
2026-02-16 13:30,Stadium_Deck,3,1,4
2026-02-16 13:30,Athletics_Deck,1,3,4
2026-02-16 13:30,Haley_Deck,2,0,2
2026-02-16 13:35,Stadium_Deck,3,1,4
2026-02-16 13:35,Athletics_Deck,1,3,4
2026-02-16 13:35,Haley_Deck,2,0,2
2026-02-16 13:40,Stadium_Deck,3,1,4
2026-02-16 13:40,Athletics_Deck,1,3,4
2026-02-16 13:40,Haley_Deck,2,0,2
2026-02-16 13:45,Stadium_Deck,3,1,4
2026-02-16 13:45,Athletics_Deck,1,3,4
2026-02-16 13:45,Haley_Deck,2,0,2
2026-02-16 13:50,Stadium_Deck,3,1,4
2026-02-16 13:50,Athletics_Deck,1,3,4
2026-02-16 13:50,Haley_Deck,2,0,2
2026-02-16 13:55,Stadium_Deck,3,1,4
2026-02-16 13:55,Athletics_Deck,1,3,4
2026-02-16 13:55,Haley_Deck,2,0,2
2026-02-16 14:00,Stadium_Deck,3,1,4
2026-02-16 14:00,Athletics_Deck,1,3,4
2026-02-16 14:00,Haley_Deck,2,0,2
2026-02-16 14:05,Stadium_Deck,4,0,4
2026-02-16 14:05,Athletics_Deck,1,3,4
2026-02-16 14:05,Haley_Deck,2,0,2
2026-02-16 14:10,Stadium_Deck,4,0,4
2026-02-16 14:10,Athletics_Deck,1,3,4
2026-02-16 14:10,Haley_Deck,2,0,2
2026-02-16 14:15,Stadium_Deck,3,1,4
2026-02-16 14:15,Athletics_Deck,1,3,4
2026-02-16 14:15,Haley_Deck,2,0,2
2026-02-16 14:20,Stadium_Deck,3,1,4
2026-02-16 14:20,Athletics_Deck,1,3,4
2026-02-16 14:20,Haley_Deck,1,1,2
2026-02-16 14:25,Stadium_Deck,3,1,4
2026-02-16 14:25,Athletics_Deck,1,3,4
2026-02-16 14:25,Haley_Deck,1,1,2
2026-02-16 14:30,Stadium_Deck,3,1,4
2026-02-16 14:30,Athletics_Deck,1,3,4
2026-02-16 14:30,Haley_Deck,1,1,2
2026-02-16 14:35,Stadium_Deck,3,1,4
2026-02-16 14:35,Athletics_Deck,1,3,4
2026-02-16 14:35,Haley_Deck,1,1,2
2026-02-16 14:40,Stadium_Deck,3,1,4
2026-02-16 14:40,Athletics_Deck,1,3,4
2026-02-16 14:40,Haley_Deck,1,1,2
2026-02-16 14:45,Stadium_Deck,3,1,4
2026-02-16 14:45,Athletics_Deck,1,3,4
2026-02-16 14:45,Haley_Deck,1,1,2
2026-02-16 14:50,Stadium_Deck,3,1,4
2026-02-16 14:50,Athletics_Deck,1,3,4
2026-02-16 14:50,Haley_Deck,1,1,2
2026-02-16 14:55,Stadium_Deck,3,1,4
2026-02-16 14:55,Athletics_Deck,1,3,4
2026-02-16 14:55,Haley_Deck,1,1,2
2026-02-16 15:00,Stadium_Deck,3,1,4
2026-02-16 15:00,Athletics_Deck,1,3,4
2026-02-16 15:00,Haley_Deck,1,1,2
